platform,owner,repo,id,created,updated,default_branch,#stars,#forks,size,license,main_language,language_distribution,#commits,#branches,#contributors,#issues,#pull_requests
GitHub,Vishnukumardev,HotelApp,869001784,2024-10-07T14:51:12Z,2025-03-22T11:13:46Z,main,0,0,36763519,,C++,"{""CMake"": {""size"": 71349, ""percentage"": ""19.78""}, ""C"": {""size"": 100837, ""percentage"": ""27.96""}, ""C++"": {""size"": 122338, ""percentage"": ""33.92""}, ""Kotlin"": {""size"": 119, ""percentage"": ""0.03""}, ""Swift"": {""size"": 1960, ""percentage"": ""0.54""}, ""Objective-C"": {""size"": 38, ""percentage"": ""0.01""}, ""Dart"": {""size"": 62823, ""percentage"": ""17.42""}, ""HTML"": {""size"": 1216, ""percentage"": ""0.34""}}",12,1,2,0,0
GitHub,shubham-1903,bytecraft,948485766,2025-03-14T12:25:28Z,2025-03-22T11:13:45Z,master,0,0,505041,,JavaScript,"{""JavaScript"": {""size"": 57649, ""percentage"": ""92.29""}, ""CSS"": {""size"": 4813, ""percentage"": ""7.71""}}",7,1,1,0,0
GitHub,yosefther,my-c-journey,938351774,2025-02-24T20:21:34Z,2025-03-22T18:28:18Z,main,5,0,99673,MIT,C,"{""C"": {""size"": 26678, ""percentage"": ""99.19""}, ""Makefile"": {""size"": 218, ""percentage"": ""0.81""}}",68,2,3,0,0
GitHub,Thibaut-Frontori,api_padel,951886750,2025-03-20T11:57:00Z,2025-03-22T11:13:33Z,main,0,0,88594238,ISC,PLpgSQL,"{""PLpgSQL"": {""size"": 6635, ""percentage"": ""58.05""}, ""TypeScript"": {""size"": 4794, ""percentage"": ""41.95""}}",5,1,1,0,0
GitHub,FlashTM123,assignment,884894199,2024-11-07T15:22:11Z,2025-03-22T11:13:29Z,main,0,0,3710052,,,,19,1,1,0,0
GitHub,vyomkorat,Tops-Tech,940511852,2025-02-28T09:59:09Z,2025-03-22T11:13:21Z,main,0,0,503079,,Jupyter Notebook,"{""Python"": {""size"": 8658, ""percentage"": ""11.51""}, ""Jupyter Notebook"": {""size"": 66592, ""percentage"": ""88.49""}}",10,1,1,0,0
GitHub,rust-basel,MDPI-Basel-meetup-10,947414201,2025-03-12T16:43:41Z,2025-03-22T11:13:17Z,main,0,0,947829,,,,9,1,2,0,0
GitHub,kamilrogo,filmy-w-tv,912987557,2025-01-06T19:57:48Z,2025-03-22T11:13:05Z,main,0,0,1697552,,HTML,"{""JavaScript"": {""size"": 2372, ""percentage"": ""21.39""}, ""HTML"": {""size"": 8718, ""percentage"": ""78.61""}}",64,1,3,0,0
GitHub,jgraffin,pes-app,932435833,2025-02-13T22:55:42Z,2025-03-22T11:13:01Z,main,0,0,6324726,,TypeScript,"{""JavaScript"": {""size"": 2493, ""percentage"": ""4.94""}, ""C#"": {""size"": 7242, ""percentage"": ""14.35""}, ""HTML"": {""size"": 15216, ""percentage"": ""30.15""}, ""TypeScript"": {""size"": 19433, ""percentage"": ""38.51""}, ""SCSS"": {""size"": 6079, ""percentage"": ""12.05""}}",23,1,2,0,0
GitHub,waycrate,swhkd,436518785,2021-12-09T07:15:55Z,2025-03-22T11:12:50Z,main,746,55,569192,BSD-2-Clause,Rust,"{""Shell"": {""size"": 3931, ""percentage"": ""5.13""}, ""Makefile"": {""size"": 1734, ""percentage"": ""2.26""}, ""Nix"": {""size"": 951, ""percentage"": ""1.24""}, ""Rust"": {""size"": 70050, ""percentage"": ""91.37""}}",635,16,41,132,160
