platform,owner,repo,id,created,updated,default_branch,#stars,#forks,size,license,main_language,language_distribution,#commits,#branches,#contributors,#issues,#pull_requests
GitLab,neartuyul14,bangjp43,67712931,2025-03-05T11:46:03.553Z,2025-03-22T18:37:28.941Z,main,0,0.0,18659280.0,NOASSERTION,HTML,"{""HTML"": {""size"": 753386, ""percentage"": ""100.00""}}",77.0,1.0,1.0,0.0,0.0
GitLab,cet-software,openjdk,18762169,2020-05-13T18:10:16.981Z,2025-03-22T18:37:27.096Z,master,1,4.0,845958088.0,GPL-2.0,Java,"{""Makefile"": {""size"": 49065, ""percentage"": ""0.01""}, ""Shell"": {""size"": 728179, ""percentage"": ""0.14""}, ""M4"": {""size"": 770246, ""percentage"": ""0.15""}, ""sed"": {""size"": 3129, ""percentage"": ""0.00""}, ""JavaScript"": {""size"": 101087, ""percentage"": ""0.02""}, ""C"": {""size"": 40728414, ""percentage"": ""7.93""}, ""C++"": {""size"": 71699201, ""percentage"": ""13.97""}, ""Noir"": {""size"": 39007, ""percentage"": ""0.01""}, ""HTML"": {""size"": 1303699, ""percentage"": ""0.25""}, ""CSS"": {""size"": 10092, ""percentage"": ""0.00""}, ""Java"": {""size"": 379973606, ""percentage"": ""74.02""}, ""XSLT"": {""size"": 1147548, ""percentage"": ""0.22""}, ""Batchfile"": {""size"": 1713, ""percentage"": ""0.00""}, ""Perl"": {""size"": 12746, ""percentage"": ""0.00""}, ""Pawn"": {""size"": 4585, ""percentage"": ""0.00""}, ""BitBake"": {""size"": 1221, ""percentage"": ""0.00""}, ""DTrace"": {""size"": 32306, ""percentage"": ""0.01""}, ""Assembly"": {""size"": 14041680, ""percentage"": ""2.74""}, ""GDB"": {""size"": 6933, ""percentage"": ""0.00""}, ""Objective-C"": {""size"": 1954110, ""percentage"": ""0.38""}, ""Mathematica"": {""size"": 33636, ""percentage"": ""0.01""}, ""Metal"": {""size"": 32216, ""percentage"": ""0.01""}, ""Python"": {""size"": 318593, ""percentage"": ""0.06""}, ""AMPL"": {""size"": 1138, ""percentage"": ""0.00""}, ""CMake"": {""size"": 179478, ""percentage"": ""0.03""}, ""Cuda"": {""size"": 50875, ""percentage"": ""0.01""}, ""AppleScript"": {""size"": 2473, ""percentage"": ""0.00""}, ""Red"": {""size"": 396, ""percentage"": ""0.00""}, ""Roff"": {""size"": 5785, ""percentage"": ""0.00""}, ""TypeScript"": {""size"": 43752, ""percentage"": ""0.01""}, ""Raku"": {""size"": 2253, ""percentage"": ""0.00""}, ""Awk"": {""size"": 28914, ""percentage"": ""0.01""}, ""PowerShell"": {""size"": 2246, ""percentage"": ""0.00""}}",82445.0,19483.0,1711.0,0.0,0.0
GitLab,Rystar3,cinema,67203850,2025-02-17T14:18:03.223Z,2025-03-22T18:37:22.897Z,main,0,0.0,576934.0,NOASSERTION,JavaScript,"{""HTML"": {""size"": 822, ""percentage"": ""2.85""}, ""JavaScript"": {""size"": 15854, ""percentage"": ""54.93""}, ""SCSS"": {""size"": 12186, ""percentage"": ""42.22""}}",23.0,1.0,2.0,0.0,1.0
GitLab,power-progress-community/oshw-powerpc-notebook/software,mame,15644140,2019-12-02T20:09:33.815Z,2025-03-22T18:37:17.577Z,3rdparty_update,0,1.0,951624917.0,NOASSERTION,C++,"{""Java"": {""size"": 68358, ""percentage"": ""0.04""}, ""C++"": {""size"": 176673602, ""percentage"": ""97.16""}, ""Makefile"": {""size"": 69404, ""percentage"": ""0.04""}, ""JavaScript"": {""size"": 75363, ""percentage"": ""0.04""}, ""HTML"": {""size"": 3932, ""percentage"": ""0.00""}, ""CSS"": {""size"": 6711, ""percentage"": ""0.00""}, ""HLSL"": {""size"": 73563, ""percentage"": ""0.04""}, ""C"": {""size"": 2548353, ""percentage"": ""1.40""}, ""Lua"": {""size"": 1250239, ""percentage"": ""0.69""}, ""Python"": {""size"": 346942, ""percentage"": ""0.19""}, ""TeX"": {""size"": 109, ""percentage"": ""0.00""}, ""Roff"": {""size"": 1486, ""percentage"": ""0.00""}, ""Assembly"": {""size"": 4347, ""percentage"": ""0.00""}, ""Objective-C++"": {""size"": 176888, ""percentage"": ""0.10""}, ""Objective-C"": {""size"": 19280, ""percentage"": ""0.01""}, ""Shell"": {""size"": 2717, ""percentage"": ""0.00""}, ""GLSL"": {""size"": 11425, ""percentage"": ""0.01""}, ""Scala"": {""size"": 492776, ""percentage"": ""0.27""}, ""SuperCollider"": {""size"": 1337, ""percentage"": ""0.00""}, ""Batchfile"": {""size"": 5902, ""percentage"": ""0.00""}, ""XSLT"": {""size"": 10535, ""percentage"": ""0.01""}}",62827.0,113.0,709.0,0.0,0.0
GitLab,gitlab-org/security-products/dependencies/golang,buildkit,35369992,2022-04-14T20:43:05.554Z,2025-03-22T18:37:11.500Z,master,0,0.0,60608212.0,Apache-2.0,Go,"{""Dockerfile"": {""size"": 55238, ""percentage"": ""1.48""}, ""Makefile"": {""size"": 2427, ""percentage"": ""0.07""}, ""Go"": {""size"": 3633428, ""percentage"": ""97.63""}, ""HCL"": {""size"": 7847, ""percentage"": ""0.21""}, ""Shell"": {""size"": 18706, ""percentage"": ""0.50""}, ""Ruby"": {""size"": 2131, ""percentage"": ""0.06""}, ""Assembly"": {""size"": 1691, ""percentage"": ""0.05""}}",7817.0,65.0,368.0,0.0,1.0
GitLab,ubports/porting/community-ports/android11/lenovo-tab-m10-hd,lenovo-m10-hd,52207283,2023-11-15T14:28:31.819Z,2025-03-22T18:37:11.270Z,main,1,3.0,186540531.0,GPL-3.0,Shell,"{""Shell"": {""size"": 34710, ""percentage"": ""100.00""}}",107.0,3.0,1.0,10.0,1.0
GitLab,krista_mizane,candle-showcase,65739857,2024-12-28T16:22:39.395Z,2025-03-22T18:37:01.869Z,,0,,,,,,,,,0.0,0.0
GitLab,sorairolake,lzip-go,60744963,2024-08-10T16:49:53.410Z,2025-03-22T18:36:56.467Z,develop,0,0.0,472783.0,Apache-2.0,Go,"{""Go"": {""size"": 28865, ""percentage"": ""95.76""}, ""Just"": {""size"": 1279, ""percentage"": ""4.24""}}",104.0,2.0,2.0,0.0,0.0
GitLab,sorairolake,gb3sum,60744448,2024-08-10T16:06:31.384Z,2025-03-22T18:36:51.927Z,develop,0,0.0,390581.0,GPL-3.0,Go,"{""Go"": {""size"": 20199, ""percentage"": ""94.51""}, ""Just"": {""size"": 1174, ""percentage"": ""5.49""}}",88.0,2.0,2.0,0.0,0.0
GitLab,nhienduyvu,econ-debator,67629757,2025-03-03T11:24:02.586Z,2025-03-22T18:36:50.663Z,main,0,0.0,12716209.0,,HTML,"{""CSS"": {""size"": 5690, ""percentage"": ""0.53""}, ""JavaScript"": {""size"": 2444, ""percentage"": ""0.23""}, ""HTML"": {""size"": 1057321, ""percentage"": ""99.24""}}",36.0,1.0,1.0,0.0,0.0
